UTC,HARD_C,MEAN_H_E
2024-10-03 12:41:15,37,74.80765021163344
2024-10-03 12:41:16,141,67.29546520522494
2024-10-03 12:41:18,106,61.82015186172092
2024-10-03 12:41:20,102,49.972002641901476
2024-10-03 12:41:22,181,66.72792810129262
2024-10-03 12:41:26,159,63.28202682674827
2024-10-03 12:41:27,30,84.84161574456047
2024-10-03 12:41:30,28,70.12662660135295
2024-10-03 12:41:31,164,62.11825843533087
2024-10-03 12:41:34,177,62.718594171457404
2024-10-03 12:41:37,212,51.63463970886549
2024-10-03 12:41:40,183,43.73138835091186
2024-10-03 12:41:41,51,64.19624723501141
2024-10-03 12:41:45,242,56.68866091371561
2024-10-03 12:41:47,226,59.639705567277375
2024-10-03 12:41:52,197,59.88717537505965
2024-10-03 12:41:55,100,54.5517283428038
2024-10-03 12:41:56,113,60.09095201131357
2024-10-03 12:41:59,218,55.0364704043377
2024-10-03 12:42:02,98,47.86752503932602
2024-10-03 12:42:03,138,52.380241213432555
2024-10-03 12:42:06,171,62.462531021200846
2024-10-03 12:42:07,32,52.36372482601213
2024-10-03 12:42:10,188,57.27345553024882
2024-10-03 12:42:13,178,70.7494220442314
2024-10-03 12:42:18,86,58.7508344275442
2024-10-03 12:42:19,142,55.39340974804039
2024-10-03 12:42:21,305,46.34991974418251
2024-10-03 12:42:22,6,54.67943447783737
2024-10-03 12:42:25,219,61.519351504260364
2024-10-03 12:42:28,222,59.53232480149233
2024-10-03 12:42:32,141,56.50094145469885
2024-10-03 12:42:33,99,47.314535746067875
2024-10-03 12:42:36,197,59.221246162430326
2024-10-03 12:42:37,41,42.46484566985626
2024-10-03 12:42:41,178,57.23446236647096
2024-10-03 12:42:44,158,54.2358199500613
2024-10-03 12:42:45,56,72.77652592983257
2024-10-03 12:42:49,180,62.25708218164331
2024-10-03 12:42:50,35,63.701074213582864
2024-10-03 12:42:53,185,52.87884565630917
2024-10-03 12:42:54,63,56.043523901009365
2024-10-03 12:42:58,194,69.57327421338603
2024-10-03 12:43:01,126,70.14348445603044
2024-10-03 12:43:03,106,52.82554794910992
2024-10-03 12:43:04,333,42.60149598881018
2024-10-03 12:43:06,13,95.25841050758032
2024-10-03 12:43:09,191,72.16236693188338
2024-10-03 12:43:14,240,54.09738394127122
2024-10-03 12:43:17,14,54.66300309096981
2024-10-03 12:43:18,176,63.75937502568288
2024-10-03 12:43:21,121,46.78057610532319
2024-10-03 12:43:22,146,54.080794603025346
2024-10-03 12:43:26,190,63.36573578338865
2024-10-03 12:43:31,205,68.68885473165861
2024-10-03 12:43:35,132,58.521705801041925
2024-10-03 12:43:36,95,56.084249819736
2024-10-03 12:43:40,269,49.410858190830496
2024-10-03 12:43:41,9,46.48111873574543
2024-10-03 12:43:44,234,52.00921456629757
2024-10-03 12:43:47,193,64.55425670313444
2024-10-03 12:43:49,56,56.673219137822386
2024-10-03 12:43:52,242,75.92523476645734
2024-10-03 12:43:57,49,58.301995932285344
2024-10-03 12:43:58,166,58.314584461855254
2024-10-03 12:44:02,259,63.243875853920024
2024-10-03 12:44:06,201,66.3352995900039
2024-10-03 12:44:12,213,64.5477271956043
2024-10-03 12:44:16,34,71.11787423868495
2024-10-03 12:44:17,293,43.34272627415202
2024-10-03 12:44:20,302,55.8655962887283
2024-10-03 12:44:23,276,52.380219558085734
2024-10-03 12:44:27,144,51.946447138321815
2024-10-03 12:44:28,108,66.74973824429138
2024-10-03 12:44:32,14,57.25189455708518
2024-10-03 12:44:34,219,63.53666114007476
2024-10-03 12:44:37,262,52.273878496129065
2024-10-03 12:44:38,19,63.66083515654549
2024-10-03 12:44:43,261,70.12165402515936
2024-10-03 12:44:47,207,59.88912592712368
2024-10-03 12:44:52,28,70.67748100285017
2024-10-03 12:44:53,242,60.801532704973894
2024-10-03 12:44:57,276,57.53453234031291
2024-10-03 12:45:00,160,53.1352812596326
2024-10-03 12:45:01,142,50.72743411368026
2024-10-03 12:45:06,260,59.80324276466118
2024-10-03 12:45:11,171,53.35964276720429
2024-10-03 12:45:13,97,73.75103891511986
2024-10-03 12:45:16,197,55.624595353736
2024-10-03 12:45:17,74,53.94881430265237
2024-10-03 12:45:20,73,61.60986082158538
2024-10-03 12:45:22,248,46.44129581715057
2024-10-03 12:45:26,285,61.784927796785425
2024-10-03 12:45:30,142,54.395494532561464
2024-10-03 12:45:31,160,39.59414309036016
2024-10-03 12:45:35,88,85.23330209390113
2024-10-03 12:45:36,186,72.33772283484
2024-10-03 12:45:40,120,56.06405876712133
2024-10-03 12:45:42,167,54.87412814795027
2024-10-03 12:45:45,312,55.51386906493526
2024-10-03 12:45:50,259,61.801577491536435
2024-10-03 12:45:55,138,73.51525345394842
2024-10-03 12:45:56,121,63.862531030704524
2024-10-03 12:46:00,181,67.46605914185538
2024-10-03 12:46:01,102,50.16642106762196
2024-10-03 12:46:06,143,73.13833403414594
2024-10-03 12:46:08,132,75.29680984126789
2024-10-03 12:46:13,281,57.661365013808336
2024-10-03 12:46:18,133,51.73359332195151
2024-10-03 12:46:19,135,65.83904856005307
2024-10-03 12:46:24,17,86.3054485505974
2024-10-03 12:46:25,222,68.79973386467486
2024-10-03 12:46:30,281,59.27661222958079
2024-10-03 12:46:36,294,66.53465399294677
2024-10-03 12:46:41,18,81.16546513315451
2024-10-03 12:46:43,310,54.94301055155519
2024-10-03 12:46:45,161,42.95916206264972
2024-10-03 12:46:47,190,56.80733088619788
2024-10-03 12:46:51,299,51.81697453570687
2024-10-03 12:46:56,148,66.38259019804346
2024-10-03 12:46:57,123,63.2357186376412
2024-10-03 12:47:00,243,53.57940077431351
2024-10-03 12:47:02,115,51.78281878413268
2024-10-03 12:47:06,235,60.661918178281674
2024-10-03 12:47:08,59,52.048163363940496
2024-10-03 12:47:11,309,50.27813151344975
2024-10-03 12:47:13,23,59.61080298273986
2024-10-03 12:47:17,289,57.813596537356574
2024-10-03 12:47:21,170,62.213417886817
2024-10-03 12:47:23,182,44.91225708289271
2024-10-03 12:47:29,300,58.27605425264005
2024-10-03 12:47:34,277,67.47294138566006
2024-10-03 12:47:41,44,71.72028543925195
2024-10-03 12:47:42,218,70.07032118526065
2024-10-03 12:47:48,277,52.60592924674723
2024-10-03 12:47:49,70,78.70917599623306
2024-10-03 12:47:54,165,65.35687134151172
2024-10-03 12:47:55,140,65.48153691912701
2024-10-03 12:47:58,118,46.45242677835885
2024-10-03 12:48:00,234,55.42754550476636
2024-10-03 12:48:04,278,64.18425250992574
2024-10-03 12:48:05,31,57.95524750908688
2024-10-03 12:48:11,272,70.64557377006716
2024-10-03 12:48:12,21,73.90506787333625
2024-10-03 12:48:18,197,79.15308950142736
2024-10-03 12:48:19,84,70.14943482536194
2024-10-03 12:48:25,320,64.65569663556218
2024-10-03 12:48:31,126,60.313120644744366
2024-10-03 12:48:32,221,61.06623289946256
2024-10-03 12:48:35,312,50.17436749880504
2024-10-03 12:48:36,25,82.00207420555276
2024-10-03 12:48:42,341,66.02414841976052
2024-10-03 12:48:49,96,66.39662703863813
2024-10-03 12:48:50,201,60.589175158728054
2024-10-03 12:48:55,139,58.61849112064995
2024-10-03 12:48:56,141,73.17653173520362
2024-10-03 12:49:02,352,57.6100405801715
2024-10-03 12:49:07,354,57.42237382947276
2024-10-03 12:49:13,341,58.92196233434832
2024-10-03 12:49:19,218,59.19972737215906
2024-10-03 12:49:21,99,60.38417534592125
2024-10-03 12:49:25,289,55.792796153020035
2024-10-03 12:49:27,46,85.66488091823045
2024-10-03 12:49:32,344,62.64614204772582
2024-10-03 12:49:38,87,57.28969668302158
2024-10-03 12:49:39,226,59.34329057379784
2024-10-03 12:49:45,299,67.09968694284143
2024-10-03 12:49:46,11,110.74677018283128
2024-10-03 12:49:52,124,56.10164833116489
2024-10-03 12:49:53,186,60.390929835559504
2024-10-03 12:49:58,287,55.81824389188698
2024-10-03 12:49:59,85,63.25127802406346
2024-10-03 12:50:03,329,60.534430456550794
2024-10-03 12:50:11,336,62.22279382526606
2024-10-03 12:50:16,369,54.476444862850556
2024-10-03 12:50:23,45,79.46293966424822
2024-10-03 12:50:25,245,67.52721897381336
2024-10-03 12:50:31,336,59.42475942580446
2024-10-03 12:50:37,283,59.17827537568192
2024-10-03 12:50:39,37,39.022953987692155
2024-10-03 12:50:44,288,46.897478685568245
2024-10-03 12:50:45,74,42.73060814874187
2024-10-03 12:50:48,38,51.17389856721271
2024-10-03 12:50:49,301,60.85979947782952
2024-10-03 12:50:56,327,67.02851684773384
2024-10-03 12:51:03,105,64.62098395237321
2024-10-03 12:51:04,220,61.99873230498126
2024-10-03 12:51:09,53,50.1522853308802
2024-10-03 12:51:10,271,62.11989964711054
2024-10-03 12:51:16,173,64.56459819999117
2024-10-03 12:51:18,184,53.739240420248336
2024-10-03 12:51:23,59,66.67225586440512
2024-10-03 12:51:24,302,55.682398600627444
2024-10-03 12:51:29,338,69.39155946261899
2024-10-03 12:51:36,247,63.61350278755908
2024-10-03 12:51:38,94,74.03657574144913
2024-10-03 12:51:43,97,51.87080540862967
2024-10-03 12:51:44,295,50.66628574608075
2024-10-03 12:51:47,174,44.84094784749374
2024-10-03 12:51:49,222,46.09254259127693
2024-10-03 12:51:52,97,57.190635175683816
2024-10-03 12:51:53,267,61.0195174461032
2024-10-03 12:52:00,308,70.05766725640015
2024-10-03 12:52:07,211,66.65906432800703
2024-10-03 12:52:09,135,67.05581609140224
2024-10-03 12:52:14,316,53.12811557565159
2024-10-03 12:52:16,80,75.42104457002975
2024-10-03 12:52:22,371,57.096684270837144
2024-10-03 12:52:29,194,62.5692031737997
2024-10-03 12:52:30,121,67.79434012594089
2024-10-03 12:52:37,368,67.2826550657976
2024-10-03 12:52:43,65,54.63191464050493
2024-10-03 12:52:45,304,64.28369402856701
2024-10-03 12:52:51,332,67.96749163357254
2024-10-03 12:52:58,379,62.463147935625486
2024-10-03 12:53:06,11,65.74650117466584
2024-10-03 12:53:08,310,72.70268969605515
2024-10-03 12:53:14,404,55.88728348847325
2024-10-03 12:53:18,13,100.70314819547532
2024-10-03 12:53:19,356,53.75580915188114
2024-10-03 12:53:25,351,65.6289415268625
2024-10-03 12:53:33,345,59.76387324868119
2024-10-03 12:53:39,340,60.902434241862345
2024-10-03 12:53:45,400,61.662547290915725
2024-10-03 12:53:53,339,69.33808164424423
2024-10-03 12:54:00,23,41.3771012711422
2024-10-03 12:54:01,326,68.50701095106594
2024-10-03 12:54:06,220,61.619389321361254
2024-10-03 12:54:08,161,43.28956419551864
2024-10-03 12:54:13,90,73.2529583216831
2024-10-03 12:54:15,248,71.63822314687609
2024-10-03 12:54:21,368,62.16826185887446
2024-10-03 12:54:27,278,56.992345201158905
2024-10-03 12:54:28,114,58.76817321424626
2024-10-03 12:54:34,80,72.83006918905913
2024-10-03 12:54:35,268,65.41980525956112
2024-10-03 12:54:42,177,60.84965037874684
2024-10-03 12:54:44,174,66.93027840122627
2024-10-03 12:54:48,194,52.10419261156162
2024-10-03 12:54:50,225,50.591057126715086
2024-10-03 12:54:55,82,73.13745545723002
2024-10-03 12:54:57,266,62.625349154329896
2024-10-03 12:55:02,388,53.85580855177557
2024-10-03 12:55:09,435,53.49294074976826
2024-10-03 12:55:15,258,64.0386817100416
2024-10-03 12:55:17,120,61.865896825585814
2024-10-03 12:55:23,13,59.67278237515585
2024-10-03 12:55:24,340,67.85009156362534
2024-10-03 12:55:31,400,63.462573866468674
2024-10-03 12:55:37,372,62.72160548765187
2024-10-03 12:55:43,369,65.21664237320371
2024-10-03 12:55:51,50,72.13051790078326
2024-10-03 12:55:52,310,74.96140172899972
2024-10-03 12:55:59,360,69.95683670450538
2024-10-03 12:56:07,30,61.878939625717834
2024-10-03 12:56:09,328,65.32756516608654
2024-10-03 12:56:13,263,46.23734371606402
2024-10-03 12:56:14,135,42.791223034303
2024-10-03 12:56:18,357,56.41388528231557
2024-10-03 12:56:19,9,106.85127992765368
2024-10-03 12:56:24,399,48.90026063904529
2024-10-03 12:56:25,22,64.06836399441865
2024-10-03 12:56:30,126,59.88165304150422
2024-10-03 12:56:31,250,64.17222451722722
2024-10-03 12:56:37,185,60.2055465939862
2024-10-03 12:56:38,226,59.210893485757715
2024-10-03 12:56:44,187,52.21407625863302
2024-10-03 12:56:45,219,55.09228494963202
2024-10-03 12:56:51,335,70.61278731271656
2024-10-03 12:56:59,385,61.585335172972954
2024-10-03 12:57:05,397,61.64742069015362
2024-10-03 12:57:13,355,67.67686658958756
2024-10-03 12:57:22,388,63.16124955729142
2024-10-03 12:57:29,26,67.72166216967038
2024-10-03 12:57:30,315,60.63411098578005
2024-10-03 12:57:36,373,52.946404426485316
2024-10-03 12:57:37,70,50.03300606348565
2024-10-03 12:57:42,341,59.64147148515166
2024-10-03 12:57:49,30,58.40862055834522
2024-10-03 12:57:50,314,69.01513490069634
2024-10-03 12:57:57,367,68.18384106704005
2024-10-03 12:58:04,51,69.27005972955776
2024-10-03 12:58:05,335,58.544055425721524
2024-10-03 12:58:11,137,73.15460657561742
2024-10-03 12:58:12,233,60.551794644252624
2024-10-03 12:58:20,275,65.95991084724554
2024-10-03 12:58:21,87,74.56192862683781
2024-10-03 12:58:26,403,52.47223389394713
2024-10-03 12:58:27,38,44.22211916913134
2024-10-03 12:58:32,337,61.13950925025577
2024-10-03 12:58:33,44,59.39086182629307
2024-10-03 12:58:39,175,59.398272178351526
2024-10-03 12:58:40,228,56.12290664079248
2024-10-03 12:58:48,184,67.27277741312182
2024-10-03 12:58:49,203,61.07423586165106
2024-10-03 12:58:54,178,62.973923784397066
2024-10-03 12:58:55,213,51.095351304887465
2024-10-03 12:59:01,32,54.90385528889325
2024-10-03 12:59:02,332,59.71126226694756
2024-10-03 12:59:08,343,62.355965382087
2024-10-03 12:59:14,233,53.87551034457107
2024-10-03 12:59:15,153,56.679501111633954
2024-10-03 12:59:22,55,39.60980812366499
2024-10-03 12:59:23,333,62.621795861806596
2024-10-03 12:59:29,376,63.076031744399074
2024-10-03 12:59:34,133,55.00799966638991
2024-10-03 12:59:35,223,64.56999428596984
2024-10-03 12:59:42,316,63.62340744666204
2024-10-03 12:59:44,44,62.32087223057974
2024-10-03 12:59:48,409,51.680890897388096
2024-10-03 12:59:51,34,61.83904733426425
2024-10-03 12:59:57,384,61.83261440776891
2024-10-03 13:00:04,348,64.16280741566159
2024-10-03 13:00:12,180,64.29455715923459
2024-10-03 13:00:13,184,61.234391900179105
2024-10-03 13:00:19,162,54.50481862692359
2024-10-03 13:00:20,222,61.316667199905865
2024-10-03 13:00:27,172,76.01428544583159
2024-10-03 13:00:29,161,73.09479620663657
2024-10-03 13:00:33,188,61.56568173298748
2024-10-03 13:00:35,211,51.92626946862277
2024-10-03 13:00:42,45,55.875841972775675
2024-10-03 13:00:43,314,63.47428629886794
2024-10-03 13:00:49,353,63.275733933499666
2024-10-03 13:00:55,341,59.97468052179772
2024-10-03 13:00:57,14,74.51633138755933
2024-10-03 13:01:02,240,55.03061430814821
2024-10-03 13:01:04,109,75.03459015098667
2024-10-03 13:01:10,370,65.5219048496861
2024-10-03 13:01:18,377,58.25539368030408
2024-10-03 13:01:26,231,53.380655935220936
2024-10-03 13:01:27,161,64.71696554942662
2024-10-03 13:01:34,415,52.141738975649815
2024-10-03 13:01:40,429,51.029154685294905
2024-10-03 13:01:47,83,68.81765114069388
2024-10-03 13:01:48,304,61.07588143113036
2024-10-03 13:01:54,349,59.067217920649256
2024-10-03 13:01:55,48,73.52952167815347
2024-10-03 13:02:03,48,86.75987538450187
2024-10-03 13:02:04,323,65.11472831163063
2024-10-03 13:02:10,94,46.39222565015009
2024-10-03 13:02:11,292,63.40592639649102
2024-10-03 13:02:17,412,50.263157824635904
2024-10-03 13:02:23,404,55.194261524836605
2024-10-03 13:02:30,361,60.359039221668745
2024-10-03 13:02:38,364,67.87174368933674
2024-10-03 13:02:45,389,61.16641878500883
2024-10-03 13:02:52,82,54.87032023587041
2024-10-03 13:02:54,295,60.39327238189847
2024-10-03 13:02:59,292,60.120436134121746
2024-10-03 13:03:01,97,72.95396846207015
2024-10-03 13:03:07,354,67.54346199630143
2024-10-03 13:03:15,247,70.27334166166709
2024-10-03 13:03:16,71,61.04589178531202
2024-10-03 13:03:23,301,64.66307254429381
2024-10-03 13:03:24,83,70.6811920219207
2024-10-03 13:03:30,418,55.764159360521475
2024-10-03 13:03:37,189,65.36551294054499
2024-10-03 13:03:38,213,58.22025119067757
2024-10-03 13:03:45,25,62.92397626117502
2024-10-03 13:03:46,334,59.34942499517068
2024-10-03 13:03:52,90,64.47251224406484
2024-10-03 13:03:54,328,54.44013194339064
2024-10-03 13:04:00,372,60.44998824062947
2024-10-03 13:04:07,57,66.77118806720244
2024-10-03 13:04:08,308,65.74089100766659
2024-10-03 13:04:16,116,58.73769818930664
2024-10-03 13:04:17,252,65.14516982144872
2024-10-03 13:04:22,76,62.21848577732423
2024-10-03 13:04:23,304,57.23675036379702
2024-10-03 13:04:29,12,67.5010674814397
2024-10-03 13:04:30,374,54.330458363048294
2024-10-03 13:04:37,372,59.90291205604429
2024-10-03 13:04:43,385,56.42310849647619
2024-10-03 13:04:49,357,68.14632360953921
2024-10-03 13:04:56,364,62.41187773151951
2024-10-03 13:05:04,179,65.78215032096978
2024-10-03 13:05:05,179,56.69857635211562
2024-10-03 13:05:11,152,59.7051610279233
2024-10-03 13:05:12,206,60.38439559779704
2024-10-03 13:05:18,142,79.39154575082264
2024-10-03 13:05:19,206,66.2902420765189
2024-10-03 13:05:27,88,62.383561826515795
2024-10-03 13:05:28,258,63.101730870230114
2024-10-03 13:05:30,234,44.67960855162791
2024-10-03 13:05:34,173,69.98522594791514
2024-10-03 13:05:38,53,58.14451103107216
2024-10-03 13:05:40,288,61.198605145091925
2024-10-03 13:05:46,352,63.16382861892964
2024-10-03 13:05:54,343,61.96949265932309
2024-10-03 13:06:01,364,56.59385639337791
2024-10-03 13:06:08,302,57.07761944546369
2024-10-03 13:06:09,73,40.18334929951019
2024-10-03 13:06:15,246,68.49898750710378
2024-10-03 13:06:18,85,72.44833223355226
2024-10-03 13:06:23,287,52.91495783725459
2024-10-03 13:06:24,139,53.556008294411384
2024-10-03 13:06:30,278,65.26116748848744
2024-10-03 13:06:31,90,57.221023558421166
2024-10-03 13:06:34,373,46.13216854610448
2024-10-03 13:06:37,86,44.89451896819619
2024-10-03 13:06:43,340,70.67819010733798
2024-10-03 13:06:49,351,54.56474841812946
2024-10-03 13:06:50,26,57.54447924671335
2024-10-03 13:06:56,352,57.37169547324329
2024-10-03 13:06:57,38,57.46315398088105
2024-10-03 13:07:05,337,58.14520324764623
2024-10-03 13:07:11,245,59.24405718650743
2024-10-03 13:07:12,146,69.28782337728808
2024-10-03 13:07:18,256,60.734139802604474
2024-10-03 13:07:19,140,66.27675964876751
2024-10-03 13:07:26,353,61.54015345047165
2024-10-03 13:07:27,9,75.77849071888016
2024-10-03 13:07:34,177,74.23666353896729
2024-10-03 13:07:36,172,60.10358467801713
2024-10-03 13:07:41,118,67.5029251296863
2024-10-03 13:07:42,330,47.90700423574815
2024-10-03 13:07:47,429,50.82485466093798
2024-10-03 13:07:53,353,59.634514145411686
2024-10-03 13:07:54,16,63.32042912383281
2024-10-03 13:08:01,92,48.09947731518786
2024-10-03 13:08:02,300,56.824117054244525
2024-10-03 13:08:08,49,64.5695433701967
2024-10-03 13:08:09,338,56.72032283248263
2024-10-03 13:08:15,254,64.318024599445
2024-10-03 13:08:19,107,62.92969497432125
2024-10-03 13:08:20,208,39.15565187415746
2024-10-03 13:08:24,301,43.66373616531452
2024-10-03 13:08:28,385,62.02444530980893
2024-10-03 13:08:33,228,66.8801956472913
2024-10-03 13:08:35,111,54.04549852077519
2024-10-03 13:08:42,274,68.48676347369403
2024-10-03 13:08:43,51,80.17378414191153
2024-10-03 13:08:49,295,62.82547515536032
2024-10-03 13:08:51,88,59.61842653423707
2024-10-03 13:08:54,19,63.16838369113354
2024-10-03 13:08:57,371,59.66115585207619
2024-10-03 13:09:03,316,66.50492097717802
2024-10-03 13:09:11,183,69.2812025674283
2024-10-03 13:09:12,134,64.01818531237164
2024-10-03 13:09:18,105,79.30441347494698
2024-10-03 13:09:19,235,58.08075598169056
2024-10-03 13:09:26,90,62.19821097925661
2024-10-03 13:09:27,300,61.79863445179708
2024-10-03 13:09:33,337,58.343713482927996
2024-10-03 13:09:35,73,63.96417607474986
2024-10-03 13:09:41,24,71.70679760334045
2024-10-03 13:09:42,303,65.3406562495059
2024-10-03 13:09:50,241,59.96755257210743
2024-10-03 13:09:52,136,64.36704906068573
2024-10-03 13:09:54,310,54.3354150519527
2024-10-03 13:09:56,119,40.38377314594882
2024-10-03 13:10:02,274,61.63296759809664
2024-10-03 13:10:03,75,78.17484280123294
2024-10-03 13:10:10,312,62.8888171800019
2024-10-03 13:10:12,30,75.92965582302232
2024-10-03 13:10:18,402,55.299923509510734
2024-10-03 13:10:25,104,76.39274191294051
2024-10-03 13:10:26,221,70.27790424442954
2024-10-03 13:10:34,218,65.36528188738237
2024-10-03 13:10:35,122,68.24486817044416
2024-10-03 13:10:41,353,60.62251750751991
2024-10-03 13:10:47,322,64.32712874128124
2024-10-03 13:10:48,44,61.62238589404758
2024-10-03 13:10:55,363,68.99834753092524
2024-10-03 13:11:01,349,58.17441025411843
2024-10-03 13:11:03,48,52.14110338558663
2024-10-03 13:11:08,169,60.75138511414687
2024-10-03 13:11:09,196,61.73019458155483
2024-10-03 13:11:14,362,60.929059390882074
2024-10-03 13:11:15,6,91.92644337202405
2024-10-03 13:11:22,268,69.53645625786545
2024-10-03 13:11:23,101,71.68003292689923
2024-10-03 13:11:30,375,66.58287858957816
2024-10-03 13:11:37,287,59.95565693081921
2024-10-03 13:11:38,111,66.04861108578436
2024-10-03 13:11:46,177,65.82734927978713
2024-10-03 13:11:47,154,60.67559300039246
2024-10-03 13:11:51,121,68.1143961747058
2024-10-03 13:11:53,311,46.10219983649002
2024-10-03 13:11:59,91,65.33318865178482
2024-10-03 13:12:00,234,68.61691379062657
2024-10-03 13:12:07,79,78.12374238615182
2024-10-03 13:12:08,299,68.9230948278781
2024-10-03 13:12:14,68,50.88271735151571
2024-10-03 13:12:15,298,68.21532817790778
2024-10-03 13:12:21,350,63.00148390328105
2024-10-03 13:12:29,367,59.11719363971954
2024-10-03 13:12:37,67,81.93564858058767
2024-10-03 13:12:39,300,64.0741783095565
2024-10-03 13:12:44,328,54.37875141145127
2024-10-03 13:12:45,68,45.830196768394984
2024-10-03 13:12:51,150,52.22605473816888
2024-10-03 13:12:52,263,60.53177760243361
2024-10-03 13:12:55,373,50.47688301025231
2024-10-03 13:12:58,60,36.26237282792724
2024-10-03 13:13:03,43,73.8168951763437
2024-10-03 13:13:06,237,71.478036241623
2024-10-03 13:13:09,319,52.59007939904117
2024-10-03 13:13:11,77,52.10109528566442
2024-10-03 13:13:17,141,68.0281644735565
2024-10-03 13:13:18,168,71.75346428908591
2024-10-03 13:13:25,383,60.822015112764916
2024-10-03 13:13:32,71,61.70587871975634
2024-10-03 13:13:34,274,74.03993869779455
2024-10-03 13:13:41,382,62.16095090804596
2024-10-03 13:13:46,387,47.58838148176713
2024-10-03 13:13:48,33,63.0167764998709
2024-10-03 13:13:52,387,58.53573746073346
2024-10-03 13:13:59,323,65.42290698993006
2024-10-03 13:14:00,69,50.43295319796351
2024-10-03 13:14:06,382,61.6722888461348
2024-10-03 13:14:13,359,63.22394970622015
2024-10-03 13:14:21,401,61.4530172451344
2024-10-03 13:14:28,390,60.696875118587805
2024-10-03 13:14:34,296,53.53899973584135
2024-10-03 13:14:35,97,64.53282561970228
2024-10-03 13:14:41,406,53.50991228580695
2024-10-03 13:14:46,79,58.90741763369623
2024-10-03 13:14:47,283,54.77629286880396
2024-10-03 13:14:53,41,80.00443463998783
2024-10-03 13:14:55,339,59.952026204750545
2024-10-03 13:15:01,341,61.565104654729495
2024-10-03 13:15:02,89,52.858749339248
2024-10-03 13:15:10,49,74.85062546008075
2024-10-03 13:15:11,295,64.1983435695779
2024-10-03 13:15:16,105,57.606521667015414
2024-10-03 13:15:18,297,53.31068948558968
2024-10-03 13:15:23,214,62.38015618857206
2024-10-03 13:15:24,208,54.07611311998142
2024-10-03 13:15:31,397,54.7655253664065
2024-10-03 13:15:37,141,67.66112938135905
2024-10-03 13:15:38,257,60.70111350327609
2024-10-03 13:15:44,213,62.74520759447571
2024-10-03 13:15:46,144,68.40533204235554
2024-10-03 13:15:51,156,46.32701933153975
2024-10-03 13:15:53,208,61.99838104561514
2024-10-03 13:15:58,404,69.81782173941916
2024-10-03 13:16:06,155,69.90620835699579
2024-10-03 13:16:09,150,43.81563388470178
2024-10-03 13:16:12,199,54.62772437903133
2024-10-03 13:16:15,411,32.553313860227064
2024-10-03 13:16:18,285,68.62546872133274
2024-10-03 13:16:20,72,58.64993833391208
2024-10-03 13:16:22,282,51.178439350805405
2024-10-03 13:16:25,148,50.319815367849415
2024-10-03 13:16:31,372,66.61415668143313
2024-10-03 13:16:38,299,69.97680314173307
2024-10-03 13:16:41,10,68.99189127156275
2024-10-03 13:16:45,15,67.87023007725492
2024-10-03 13:16:47,375,57.03121980940335
2024-10-03 13:16:53,282,64.04653515029948
2024-10-03 13:16:54,92,76.8963223004166
2024-10-03 13:17:00,112,53.528500659026044
2024-10-03 13:17:01,270,57.15954988125522
2024-10-03 13:17:07,383,60.30323779786623
2024-10-03 13:17:14,364,61.05918555685818
2024-10-03 13:17:15,16,90.65166527508785
2024-10-03 13:17:22,305,66.46494407280582
2024-10-03 13:17:23,74,62.5953585819368
2024-10-03 13:17:30,402,57.35633111959645
2024-10-03 13:17:38,312,69.19212548575835
2024-10-03 13:17:45,399,50.581466983683576
2024-10-03 13:17:51,155,72.98249744104686
2024-10-03 13:17:52,171,77.38144663786376
2024-10-03 13:17:59,189,53.326172782874465
2024-10-03 13:18:01,222,61.01245093806695
2024-10-03 13:18:04,379,51.536881289434056
2024-10-03 13:18:07,62,67.26592245126285
2024-10-03 13:18:12,290,60.0320794756875
2024-10-03 13:18:13,122,68.18963185639473
2024-10-03 13:18:19,340,62.9422205441501
2024-10-03 13:18:26,371,63.16720316097967
2024-10-03 13:18:34,334,55.14926430839421
2024-10-03 13:18:35,54,75.61067514558192
2024-10-03 13:18:41,402,56.276336969701674
2024-10-03 13:18:49,351,64.62000233104521
2024-10-03 13:18:56,282,71.01315702422534
2024-10-03 13:18:58,51,70.64170062209615
2024-10-03 13:19:04,60,69.02533145044791
2024-10-03 13:19:05,376,56.51614613678958
2024-10-03 13:19:11,332,65.65291178537949
2024-10-03 13:19:12,63,58.26844040782106
2024-10-03 13:19:19,270,69.0235580092058
2024-10-03 13:19:20,56,78.50631589160707
2024-10-03 13:19:26,63,57.33416371446005
2024-10-03 13:19:27,291,53.36062938486706
2024-10-03 13:19:34,325,65.68050235687758
2024-10-03 13:19:37,43,66.46042366775724
2024-10-03 13:19:40,23,74.16362535668509
2024-10-03 13:19:42,374,52.1280189275761
2024-10-03 13:19:47,309,65.07928314923042
2024-10-03 13:19:49,92,48.36443799591613
2024-10-03 13:19:55,39,60.971855111619185
2024-10-03 13:19:56,325,49.917823120048844
2024-10-03 13:19:59,224,51.526439916660976
2024-10-03 13:20:01,204,61.24648870602529
2024-10-03 13:20:07,372,58.69861772168242
2024-10-03 13:20:16,334,67.842626400226
2024-10-03 13:20:22,49,82.96492818348486
2024-10-03 13:20:23,362,53.94175120897487
2024-10-03 13:20:29,239,65.07365991268554
2024-10-03 13:20:31,160,56.311000241662455
2024-10-03 13:20:36,90,64.83534259268338
2024-10-03 13:20:37,295,52.94759192213305
2024-10-03 13:20:44,417,60.02032360506782
2024-10-03 13:20:51,364,59.965656993431644
2024-10-03 13:20:52,17,66.27879330911487
